AGE,INCTOT
35,7300
45,40300
38,4900
68,85400
28,30704
20,2090
48,104200
58,46600
56,4
68,11700
44,27950
51,21100
58,45600
48,600
48,13600
71,45900
73,51000
22,15900
69,60200
47,50130
43,20030
51,26004
24,7600
67,8300
62,52500
46,44100
67,54070
39,25360
60,79500
38,26600
88,19900
45,26560
37,50100
86,5700
48,32320
28,100
58,28840
46,61060
16,1090
51,850
62,16900
30,24004
70,29680
82,10490
17,2370
79,23600
77,12400
47,16890
47,43890
49,22400
41,33800
67,48920
78,21310
29,3650
85,66000
81,13600
48,46900
39,21700
76,31420
53,82300
28,30060
18,5140
59,77500
38,35140
42,50050
48,87200
50,51520
44,24520
33,38020
41,42500
76,53500
50,22180
44,66900
49,60470
48,30550
47,24470
47,36300
46,45700
55,50300
54,7100
53,43100
43,88000
68,29400
77,51500
86,41500
73,41800
35,12600
50,29550
41,85008
46,72200
49,41200
49,32620
75,40300
72,52700
37,45704
32,42200
73,37500
33,16390
42,490
61,20910
41,51500
17,13800
51,68500
41,25700
77,36500
20,8390
64,35900
55,20200
29,52670
27,21670
27,48080
73,29500
22,62500
44,53100
43,33700
62,540
32,36760
39,37520
38,105000
53,21780
38,21200
43,81500
70,58000
63,7290
73,34200
23,890
22,30300
40,36700
52,47400
63,8010
24,28300
76,2500
25,22150
46,87900
44,93700
18,9050
57,5010
56,14610
49,26660
62,43500
44,46900
43,32720
15,230
83,69400
71,71300
68,40700
53,21610
47,59800
59,57100
26,20050
22,4240
25,27540
21,22960
85,5700
55,39100
39,36620
64,24730
63,10260
39,94300
37,30040
39,35020
52,32620
46,39410
70,55200
48,51050
36,76100
83,48300
43,43700
68,40200
74,38500
33,53600
89,22200
43,60400
60,60050
32,26230
93,15300
78,43700
51,83400
34,43690
38,9290
66,14460
68,16540
34,25160
65,4230
60,51200
48,24710
56,44200
45,33500
55,48200
39,18050
60,20100
69,51300
66,37500
66,32900
52,65800
51,910
53,6740
78,15330
45,41380
70,9670
51,38020
41,40100
27,38170
60,43500
66,44600
54,96000
35,55180
50,85200
82,60210
40,55300
82,83700
36,40300
72,50300
49,51800
63,38700
48,53600
69,50900
28,960
62,19100
39,72400
56,30900
73,40900
41,55150
41,50150
77,29600
74,35400
76,35300
50,1600
49,95050
49,65650
56,72300
32,42800
38,30430
33,47900
38,9900
29,25270
63,63450
49,19300
44,41650
46,62830
16,4750
44,19510
68,25220
35,22404
73,41200
26,21030
70,47800
63,21420
78,66900
63,1260
30,32350
51,51050
44,70500
79,1100
73,71500
46,33800
21,4490
50,96000
48,6020
45,57500
63,49600
64,37700
25,58350
72,29900
76,39800
30,21310
83,2600
47,14800
65,12850
51,55500
50,66670
40,33030
44,900
20,3830
82,33400
46,20900
88,37200
84,20200
81,26400
41,55700
71,2500
71,47100
40,46704
21,280
77,47900
52,29310
65,26600
54,58800
52,45080
41,7100
51,17900
68,32150
68,17930
47,32400
49,26170
76,57850
52,39600
62,83900
41,57300
58,49900
58,25640
18,3960
61,24770
68,47250
93,45900
61,53500
30,12520
61,9100
58,52100
42,78610
66,28990
56,96500
79,15120
37,11450
43,40420
74,26100
24,32004
43,51100
49,40800
42,33400
45,99500
37,48800
72,34250
50,20410
62,37790
52,18720
58,44600
82,54500
48,26210
41,39310
16,3380
85,33400
56,74200
18,660
53,75200
78,17690
34,38130
57,73930
55,32130
50,21980
51,27400
65,4
71,7870
35,88500
63,66600
62,92080
56,28400
50,40200
17,2410
64,23680
62,16700
43,30020
36,43400
73,53300
70,26750
36,72400
49,46760
19,3104
37,6800
69,78100
59,105000
56,62600
58,480
30,48080
30,38600
48,42804
15,850
36,95530
72,9750
51,20640
63,22300
58,25800
19,2020
32,54300
58,44300
89,8200
59,68500
60,20
21,17200
48,26180
58,400
53,72400
56,59500
37,31300
31,18700
53,63700
50,27080
26,23050
24,26140
16,7600
87,18600
81,49700
55,22310
55,14610
45,28710
58,73240
40,43320
49,17900
30,23200
35,57500
43,71700
82,41500
72,29150
61,2500
73,45700
36,100100
61,31200
33,35800
70,30700
70,47560
36,58500
47,35120
37,12900
78,50300
60,63600
33,36500
32,19600
46,55900
36,19700
43,40220
63,52920
59,6300
62,4110
53,22150
70,19790
29,66800
25,13504
45,7530
46,67500
44,36200
40,75050
88,42500
50,45500
58,27920
31,32700
50,46600
29,54800
72,11030
60,16930
75,6610
63,66900
51,40120
38,25560
77,26200
74,14800
60,41700
62,33500
93,28240
36,21780
17,2930
74,4970
78,32900
40,43600
65,22010
85,9100
63,25660
38,29900
28,34240
35,27330
39,7170
27,36790
37,62050
62,23900
58,35500
57,40100
35,40670
35,47100
55,50400
49,27350
84,27130
37,30030
36,30
51,15800
60,14420
29,41100
81,12200
50,45850
78,70800
76,1000
40,18800
42,32700
82,41200
48,25660
38,87000
37,26430
76,41700
77,34400
38,26700
45,820
73,21700
68,4010
72,27950
71,44100
72,6130
38,86200
72,7050
23,14710
75,43760
87,33050
50,47300
63,51400
62,6940
59,104000
44,43400
50,60500
78,20910
43,31600
68,54120
69,1630
71,68004
60,76500
24,22800
78,5420
48,32700
25,62000
85,15300
57,690
15,3760
44,69390
44,22500
62,14870
78,39500
57,51200
42,37010
46,63960
76,13670
55,99110
47,49700
34,23090
59,53800
38,5120
72,37900
38,40050
29,8200
29,57250
33,29300
65,28330
46,15020
82,32600
77,26640
49,30020
31,15440
50,24700
20,19020
21,18020
71,15010
80,16850
84,23000
85,1500
61,9700
40,40800
44,12400
61,41300
26,920
39,39400
77,3500
71,42200
57,31700
55,80500
35,32050
46,30010
22,15060
53,43400
27,95000
73,35740
30,6380
41,49440
20,13100
38,31540
93,13500
64,18930
42,35400
49,98900
47,26900
75,50000
50,49250
25,46500
20,12150
42,42840
34,26280
42,41010
38,10780
93,22800
78,18580
19,74000
75,10790
70,39800
73,27070
34,43550
48,59004
73,54000
68,2100
21,33500
47,1980
34,23130
93,31300
88,37400
87,62100
84,24450
54,34080
38,38830
42,93890
54,12300
48,24700
36,42100
40,4020
49,24710
17,1090
78,31800
76,4350
72,49200
37,45300
32,21050
41,34320
41,32320
25,15100
57,47010
40,39700
37,38550
32,6780
62,40060
51,32400
69,43100
30,18030
44,12820
22,46090
49,42660
68,14230
30,19100
66,14120
86,13420
89,12070
52,9680
35,42700
31,31500
57,29300
59,21240
22,49130
36,33260
37,340
82,32500
69,4930
80,80100
19,5610
34,29630
77,21100
75,5510
82,44300
78,37700
67,13350
37,20750
54,43600
41,30220
27,28200
87,14270
67,7300
37,33520
28,55500
74,62500
46,35400
68,39300
42,8310
80,13520
69,49200
78,49200
24,27230
78,74000
53,8900
31,660
23,12330
44,6640
31,39300
41,16240
57,42900
40,9150
63,32500
38,76500
35,31300
52,83020
37,40800
57,104000
66,25730
65,40710
34,26160
33,51660
25,1450
71,14130
22,19020
74,57600
31,73020
33,63500
79,34800
86,15960
34,260
29,4600
51,75400
61,88900
72,52400
69,20100
25,61500
42,1080
40,33100
36,83600
45,14050
68,3700
62,42340
85,9500
51,24050
58,20500
57,700
49,17300
32,39100
23,13520
22,7210
53,41100
84,44700
44,84090
50,44130
40,67200
58,57100
29,2580
58,36300
16,8900
56,42580
26,21060
45,21110
40,880
65,8410
77,38400
74,76400
62,20620
55,52600
51,500
22,20010
43,76300
39,30380
64,50200
31,35740
26,61500
66,14080
61,15230
86,26000
69,32700
48,45050
33,10430
60,57600
47,8650
46,23200
31,31140
51,71290
37,12580
80,82500
45,220
47,47700
72,43300
37,42110
77,54100
56,31750
43,53200
17,11800
36,26520
26,23700
57,24400
93,7900
36,73050
33,49750
33,52030
66,6620
27,38700
49,29700
33,11020
88,38100
35,55200
58,950
58,24240
68,25600
38,37300
55,21100
44,7260
58,92400
39,33304
26,2350
71,57120
65,25500
60,65700
30,480
70,25500
31,28600
29,41900
26,20
31,1804
80,34900
31,180
81,52200
36,44200
32,1650
43,18440
48,62120
41,37940
40,670
77,45700
70,54700
60,28004
68,27340
27,410
50,27700
49,38200
67,92000
20,6660
80,66500
71,38900
51,51900
36,24190
43,87100
44,35970
53,64700
32,38030
29,30
54,23190
22,10730
29,57010
56,50450
44,30400
72,51300
52,55300
25,71000
24,17400
31,16700
62,18500
73,30410
77,10810
45,1140
69,34900
21,39500
22,25600
50,37290
29,60500
75,37820
60,55700
65,49400
71,43800
49,9704
39,15800
83,42200
71,51400
60,8300
43,46700
31,26060
49,21370
72,9410
62,17504
52,65060
48,18150
40,23050
60,35800
80,32790
36,24620
47,21820
51,65500
64,42800
77,24480
76,32300
49,54040
34,200
20,10700
69,40200
20,15610
62,87350
61,75000
52,49250
39,12630
27,26400
61,10910
73,25300
72,38900
42,1700
48,45110
22,21900
44,25200
29,75060
31,75710
85,28950
75,2700
52,21820
45,33950
79,1800
83,16730
81,31400
52,1900
38,47010
80,58200
38,39610
48,19360
45,24850
89,16300
81,2900
80,34100
69,41200
36,79500
62,30500
47,85000
30,8720
33,23220
40,35010
81,65500
20,18010
22,17080
25,34300
56,40900
42,41200
64,6330
65,41000
52,10100
69,16670
72,14470
35,25420
61,61900
27,27120
83,29200
67,81700
39,57100
54,73500
82,81800
40,24400
40,32090
53,850
43,15204
32,33200
50,42170
50,19220
69,78600
42,41100
38,60500
66,24650
51,85320
32,43100
75,37300
68,33200
42,5790
65,69770
64,30500
56,76200
80,19790
19,280
44,21840
55,17400
39,6590
77,46100
29,27250
73,17190
42,28600
75,37500
43,49690
52,48600
27,12780
68,19180
52,8180
43,21200
78,75400
23,29400
45,52010
42,20010
66,300
43,85270
74,54600
34,46200
42,4400
65,7950
76,10040
40,33710
57,66600
62,3310
76,57000
68,27280
20,10050
43,93100
18,5130
37,35420
46,105200
43,53500
61,35600
49,36030
44,62110
84,33900
70,13980
26,400
38,45300
69,37890
54,64500
42,104000
61,59000
56,28804
61,560
64,16290
86,22800
66,77100
68,53500
30,99800
51,49700
46,37590
44,65450
52,70500
37,95350
46,36600
93,26860
68,26190
68,2300
47,65450
59,3620
56,60500
47,17800
15,18080
50,38300
26,6720
28,28700
53,35690
62,85900
76,50800
84,44320
84,7410
31,33150
29,1750
29,21410
32,40840
59,34020
63,45700
59,52300
66,54030
68,23030
66,51700
74,4990
35,34230
32,27390
79,1700
61,48900
61,20
66,30590
76,16370
49,38600
24,47200
52,20200
20,4304
18,4760
57,1250
28,48380
35,49560
31,6380
38,6800
48,720
24,72900
53,16600
49,11550
46,27900
60,1300
78,1800
26,100
79,39400
52,4960
19,1080
25,40250
47,16980
89,8250
36,15950
53,23230
43,38080
71,1810
25,44700
52,3400
33,31010
51,40700
49,21260
37,15800
59,41500
44,2700
69,1810
82,24300
51,58120
20,3250
62,26300
47,16100
33,940
28,9920
33,20320
82,58200
19,40900
35,19040
50,6370
47,18010
20,850
22,7130
64,11910
24,704
22,904
23,2704
57,18170
26,41800
23,7120
77,24900
81,34450
28,28040
24,15570
28,22270
65,18730
35,11100
37,33040
72,27760
54,93400
48,7810
26,10070
85,94600
82,16150
78,12034
20,6180
71,770
63,5290
43,29600
39,450
55,46700
35,9900
82,18300
20,1880
34,5020
39,23490
35,30260
21,10480
28,150
77,32330
46,47800
54,5500
54,44100
20,2140
28,4440
77,4430
19,3020
27,15100
35,19590
63,4650
53,8150
70,4170
61,43300
34,17800
58,6540
40,950
55,36900
53,49100
40,12080
37,47900
36,2130
49,72500
48,7820
26,22400
46,430
22,1804
24,30300
42,35200
81,34700
74,9100
61,450
76,23300
77,1300
73,12440
44,45500
81,2600
55,720
50,47030
67,44100
30,3300
26,10
65,34300
23,2050
55,280
58,11290
56,12570
67,38600
88,5710
59,820
42,30100
63,9500
28,56600
28,50
41,6160
41,14500
34,10220
93,18300
34,20190
15,28990
24,1580
23,1580
23,13850
44,38100
82,22200
68,56400
51,33890
53,15820
16,6300
78,4
42,97350
48,25900
52,37700
26,14710
55,9500
18,2020
87,980
22,470
57,90200
58,15650
38,28050
65,68500
49,880
75,31020
27,2800
28,13600
32,27100
61,18850
50,1300
82,4000
50,51020
64,14640
46,1870
62,8350
78,8810
26,16300
38,24230
56,6550
64,5430
46,35500
22,4480
20,4550
18,12530
73,16980
60,8960
42,87100
82,31600
29,46140
54,1950
67,45600
25,73000
36,34550
35,10600
42,840
21,13300
84,15700
32,42980
35,40230
49,9100
48,25940
51,40410
47,36704
83,23510
42,14700
19,6330
39,15250
21,960
75,5610
37,8530
70,43600
69,26900
32,15400
28,17090
81,22350
70,10830
15,120
86,19000
31,21150
36,33300
34,6820
35,2020
76,5050
69,73000
17,28000
22,520
55,44330
29,17050
76,35230
33,38150
33,23190
58,27400
24,17300
56,34030
51,22020
52,16004
19,3510
34,40150
29,32420
20,430
23,950
31,8010
36,200
36,34540
52,5830
50,60
35,890
50,31300
53,13050
62,840
21,1120
27,26510
52,11830
53,5400
36,320
48,1060
23,17900
54,11130
82,8504
65,19300
60,5200
26,25150
59,63900
42,37200
41,49200
46,440
89,15000
82,18920
45,69300
29,340
28,350
88,5800
25,13750
35,48630
25,26810
45,70500
59,220
79,68300
24,640
26,38900
45,530
24,1150
64,86800
56,940
25,18780
32,26020
50,15620
21,6030
57,31050
61,2560
44,23800
44,50700
46,50940
29,6460
58,19900
59,17800
18,3330
51,14100
16,8200
29,11504
61,54620
75,45000
44,40090
65,37500
61,15700
53,22100
24,6520
22,12050
31,27700
86,43500
41,350
80,18730
20,34700
37,65500
68,37900
26,12200
62,30400
20,1380
28,30140
32,9300
28,19300
46,24900
21,3050
22,14900
86,13830
71,600
17,59000
64,9960
22,13010
27,6700
25,21700
27,10700
33,25600
29,16550
83,1600
56,1500
50,33300
29,13900
80,81400
28,13504
29,8800
83,22900
44,28880
49,14530
26,52100
28,44630
69,15750
39,290
22,22200
60,9400
29,2410
47,5570
44,19400
37,11020
52,92610
46,860
24,130
73,37700
18,504
38,9940
32,31680
19,2250
41,7010
31,30250
81,65300
26,8200
26,20630
54,5760
33,25900
18,470
64,220
56,6010
36,34150
58,12800
19,9230
60,5650
65,22460
36,5900
19,12250
25,12280
43,28100
35,11600
32,5300
38,21300
61,39890
17,21100
83,20440
85,12700
27,50
19,11600
53,41700
37,1400
33,21300
71,20570
73,6620
53,37400
54,15800
41,34500
79,11630
44,23460
82,3400
30,10360
26,760
43,3380
24,18050
49,780
33,40050
67,4540
71,29350
57,16950
54,14700
45,32030
78,11310
71,5910
47,62700
44,12010
82,7400
47,490
19,470
59,8430
52,26120
56,25600
35,22600
36,7030
31,18550
66,850
34,4930
80,24300
33,720
30,17240
54,37670
20,7280
35,23900
51,33230
34,65304
38,1900
86,4200
39,17580
67,104000
46,76130
67,34400
77,41400
51,41600
64,16890
24,20700
34,16250
53,31150
40,2460
66,6770
73,30250
65,69000
39,48100
49,16050
62,8500
40,10250
44,40450
80,7570
35,780
68,30460
69,40400
83,34700
54,29200
60,30990
87,42300
79,65100
40,32200
47,28630
78,12500
78,80500
46,424
53,45504
64,12320
82,9100
49,45050
62,33200
31,350
54,49600
63,14800
88,23000
78,19680
69,7750
48,43600
35,1140
75,2800
63,37600
55,7020
48,28004
27,5920
44,10800
38,35100
44,27680
60,660
45,39600
21,3120
32,23040
32,134
58,29700
35,42800
55,33720
42,9204
49,33100
44,25580
45,46400
47,25900
87,10500
85,72000
34,28600
35,28570
17,8500
93,15790
93,14670
68,23250
66,34700
37,28180
39,34010
70,76300
44,6220
47,5600
22,24400
85,25400
86,3400
82,33600
24,2450
51,7140
64,460
80,48000
24,2510
46,34600
32,54990
29,50430
19,62000
59,6200
72,12740
50,34160
73,52200
31,15900
88,24200
41,27050
93,24800
45,26090
88,12590
31,40300
57,660
74,79500
35,10650
85,31900
32,23200
31,3400
34,8304
32,11100
43,250
57,65400
62,24350
58,430
65,1200
58,23880
29,7080
66,59490
38,6020
30,18400
47,62500
37,40500
27,9100
65,4700
86,12750
69,32090
33,15100
36,2480
69,35500
57,480
53,32500
59,44600
93,19820
87,5600
80,30
19,25600
48,31440
42,22300
36,28300
85,15200
51,6900
38,2180
75,27950
41,77060
55,13100
53,52480
50,54400
28,22300
30,28050
86,6400
30,34100
30,16920
51,27650
93,2800
55,780
33,27300
62,23100
46,62530
56,9180
78,44900
32,7300
46,9200
62,9570
35,68200
89,47600
49,12540
27,27300
89,40600
51,6980
56,30910
57,25940
79,6210
36,10710
21,10040
23,23120
39,25110
78,17550
49,10090
17,10170
56,34430
38,4240
39,22090
51,20700
73,5250
19,4930
56,26720
59,38200
39,37900
19,31200
58,13060
85,11640
74,16680
51,24700
27,17050
27,1380
64,1290
51,3900
27,22800
51,26020
27,11900
43,35330
24,7850
28,1350
56,33040
53,11700
19,9160
34,95000
30,29700
27,14030
70,13080
52,27050
28,38600
50,49450
23,16700
70,17430
21,3250
83,61070
64,380
36,30040
34,21840
46,31800
26,450
20,11800
21,8460
52,41200
25,7220
83,34800
79,58500
60,26800
75,7160
28,18880
16,16000
52,62200
46,45500
84,36700
40,40160
29,30004
67,63300
19,32800
85,24300
28,26900
80,16730
78,8104
30,20300
32,56030
56,8560
29,29690
63,13170
38,2460
60,53200
23,5540
34,25980
55,4180
53,960
58,22300
26,20300
33,33220
63,25940
23,14050
81,34800
40,54200
29,2950
47,18050
42,59250
38,50
71,48300
54,16800
38,7900
45,66080
22,36300
68,34700
93,16680
40,18710
88,63000
63,20740
43,41500
87,1000
42,1980
45,26850
41,13400
37,39050
42,39050
69,39100
39,93000
72,23310
27,20
47,14300
85,48800
47,7700
75,15900
63,13350
36,56080
79,17050
56,78500
53,15340
27,19420
52,53100
52,55170
48,15900
71,9020
32,53150
52,84700
67,22700
74,13700
72,15580
18,7320
29,12400
51,4100
29,28530
52,950
47,320
35,50500
84,31830
21,3520
56,16050
75,6530
68,10270
44,24200
51,950
42,41560
40,1600
42,28100
37,59200
20,6604
65,16500
37,42900
67,24790
93,61000
79,970
43,14100
32,63100
30,22450
33,42780
72,25100
33,21990
20,10404
69,21720
23,2900
66,1900
55,8400
46,61590
89,11750
77,8760
53,6520
81,11900
55,48800
60,2310
89,3800
86,33400
47,18100
93,6210
69,53000
50,72500
36,38250
89,47900
35,60360
44,52200
74,33890
78,33720
36,75100
51,24300
45,6810
80,40600
56,11600
64,25720
59,19700
24,30930
26,37800
37,2550
50,51700
22,39100
44,590
46,150
31,12570
85,6800
42,27460
45,15930
81,10590
70,22600
85,52480
81,18460
63,22500
56,20060
51,19300
77,23700
80,31300
84,57100
61,37300
64,60600
46,6240
50,45400
51,32900
71,60700
39,31900
40,9080
61,89400
40,34470
65,30940
21,46900
42,71200
17,26000
81,55300
60,41500
50,58500
19,46000
58,42800
17,4770
44,680
40,680
71,80000
60,18400
26,12350
25,35700
46,28010
76,54500
74,11200
45,6080
75,28230
46,58560
70,45400
89,38200
53,80500
87,19640
49,6670
27,55100
27,5120
55,34600
67,20700
37,52100
40,24050
81,10840
27,25400
70,2330
74,7310
33,18880
53,31430
35,7750
63,38100
73,36510
32,26430
32,69100
49,20020
30,610
71,28400
83,27500
86,33700
56,9420
82,5530
29,12900
34,450
71,8800
61,18680
30,16270
64,3800
71,11820
50,16300
67,19750
87,74100
41,570
46,41300
22,5950
54,55800
48,51400
53,39700
30,34800
73,49500
39,7070
87,41800
68,75000
77,11960
85,35200
49,80060
55,4200
79,20150
93,14600
82,12530
29,24660
77,40300
53,22300
49,27400
48,41700
52,2610
47,15850
43,35080
78,38700
83,55500
54,12400
78,36100
51,510
30,24700
54,22940
51,18790
87,13200
65,19800
74,25900
29,34400
26,4100
36,18270
88,31000
49,53850
43,31630
30,21900
62,52900
55,7900
51,41020
27,39210
69,810
73,46740
62,16940
79,29340
45,45004
37,20310
21,4980
41,35250
32,9510
42,52040
64,32800
29,3700
65,8200
41,48070
39,33500
22,9940
19,8904
54,20740
21,20300
59,19760
18,4710
81,16140
89,4304
50,60020
65,104000
22,8250
80,35500
24,60004
75,9760
67,6430
61,21500
79,24450
54,54000
45,15350
32,34800
69,37900
38,34020
16,7300
64,12100
49,32120
79,6370
75,33800
29,19800
56,43200
63,54300
49,13700
55,50530
66,30200
50,15260
44,560
36,36600
40,28850
53,8330
48,67100
44,27840
37,20900
37,4130
20,2810
77,16600
68,4840
38,20040
53,14160
43,32004
55,21900
40,27900
70,23760
61,23400
77,2940
89,15510
80,61000
83,22200
51,24040
47,28200
37,36150
29,12004
64,7240
86,12200
72,19640
93,2200
31,24700
43,26020
35,4650
18,860
29,6780
21,6760
27,16410
41,14390
24,27800
24,9130
59,42300
37,14500
62,34150
26,32910
69,9050
49,31020
46,640
65,14930
61,11370
79,73300
73,13930
48,23350
80,2600
59,6390
81,39900
35,10950
51,800
76,46200
71,21980
77,48700
75,30300
57,17990
67,48200
39,48600
38,63100
64,60000
53,21300
54,65490
65,88500
46,54200
67,29950
51,102100
54,4
70,7430
84,7550
79,47500
70,34960
69,32670
69,25100
50,53900
75,10730
31,37200
18,4110
77,12920
52,13130
46,6170
41,95200
42,2910
40,70600
33,75100
25,5800
56,12900
48,38600
89,22160
72,51200
22,4640
73,14290
24,36400
40,22540
72,31300
22,540
36,510
45,2750
26,4900
62,10304
86,34400
55,1700
33,260
47,25530
38,38400
66,37020
38,10580
78,15400
62,20400
37,91300
35,30050
31,39004
72,12350
37,870
44,10100
29,16700
35,1570
43,28790
69,17060
53,32910
49,14510
28,36570
30,21700
38,7160
70,44500
25,69050
25,24050
53,24110
73,16320
65,23460
31,54450
77,24350
47,21904
18,1090
40,5850
77,37200
80,27500
68,16430
55,520
70,27560
69,21760
46,25300
78,9390
68,67600
64,29100
48,57300
57,18440
53,40900
72,9480
86,32900
78,44880
89,10100
71,15430
75,6780
74,26500
50,22104
79,41500
79,21790
77,4840
71,25110
32,13800
60,13990
26,26700
36,37100
53,13400
50,37390
84,50800
61,2900
58,9070
45,60200
87,50900
76,60600
77,60600
69,7740
69,5240
58,80480
58,42150
88,17700
78,12270
58,18350
17,2180
65,16420
84,19250
62,16400
63,16630
81,10700
47,31010
55,26070
72,10080
50,42250
52,73700
40,73120
56,34200
44,83100
61,14740
67,6450
68,26600
67,2600
76,56300
59,36300
28,23600
68,44900
52,78300
75,96100
65,76800
72,58550
53,56010
47,50400
19,8550
83,12104
21,40540
71,95400
84,38800
77,62100
41,83700
34,7900
48,49040
47,33110
19,3440
17,3950
78,43500
63,35200
35,16604
89,74100
60,40070
66,12810
83,12840
70,16900
36,27440
77,7900
36,28650
76,12020
75,2460
79,25200
70,44200
46,40700
40,2340
93,26700
67,38400
73,57400
48,32630
68,8730
46,35960
44,44300
32,21400
86,7700
61,16420
39,16400
78,35000
65,33800
68,30950
66,50200
78,7710
34,17960
86,29000
87,4500
47,24740
29,47160
70,8050
22,12510
62,6680
82,26900
93,6850
38,78020
57,30300
